작성일,종목명,종목코드,제목,적정가격,평가의견,작성자,작성기관,기업정보,첨부파일,현재가격
2025-11-12,엔씨소프트,036570, D 7 D 7 D 7 ,"300,000",매수,남효지,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=036570&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644723,187000
2025-11-12,더블유게임즈,192080, 탑라인 성장 회복 중 탑라인 성장 회복 중 탑라인 성장 회복 중 ,"62,000",매수,남효지,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=192080&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644722,52700
2025-11-12,이마트,139480, 3Q25 Review 경쟁 완화 국면 주목 3Q25 Review 경쟁 완화 국면 주목 3Q25 Review 경쟁 완화 국면 주목 ,"105,000",Buy,오린아,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=139480&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644720,80400
2025-11-12,SK네트웍스,001740, 3Q25 Review 신제품 성과를 지켜보자 3Q25 Review 신제품 성과를 지켜보자 3Q25 Review 신제품 성과를 지켜보자 ,"6,000",Buy,오린아,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=001740&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644719,4560
2025-11-12,삼성증권,016360, 최대실적 시현 최대실적 시현 최대실적 시현 ,"94,000",Buy,전배승,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=016360&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644718,79600
2025-11-12,한국금융지주,071050, 연간 2조원대 순이익 ROE 20 연간 2조원대 순이익 ROE 20 연간 2조원대 순이익 ROE 20 ,"215,000",Buy,전배승,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=071050&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644717,158400
2025-11-12,DB하이텍,000990, 3Q25 Review 레거시의 묘미는 공급 제약에 있다 3Q25 Review 레거시의 묘미는 공급 제약에 있다 3Q25 Review 레거시의 묘미는 공급 제약에 있다 ,"92,000",Buy,차용호,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=000990&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644716,66400
2025-11-12,바텍,043150, 3Q25 Review 북미 견조한 매출 흐름 3Q25 Review 북미 견조한 매출 흐름 3Q25 Review 북미 견조한 매출 흐름 ,"28,000",Buy,정홍식,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=043150&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644715,20500
2025-11-12,메가스터디교육,215200, 3Q25 Review 그래도 견조한 실적 3Q25 Review 그래도 견조한 실적 3Q25 Review 그래도 견조한 실적 ,"60,000",Buy,정홍식,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=215200&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644714,42550
2025-11-12,레이언스,228850, 3Q25 Review 영업이익 흑자 전환 3Q25 Review 영업이익 흑자 전환 3Q25 Review 영업이익 흑자 전환 ,"7,000",Buy,정홍식,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=228850&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644713,5410
2025-11-12,CJ제일제당,097950, 업황 부진의 늪 업황 부진의 늪 업황 부진의 늪 ,"290,000",Buy,박성호,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=097950&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644712,220000
2025-11-12,한샘,009240, 비용 컨트롤 진행 중 비용 컨트롤 진행 중 비용 컨트롤 진행 중 ,"45,000",Hold,김세련,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=009240&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644711,44750
2025-11-12,CJ제일제당,097950, 잘됐으면 좋겠다 잘됐으면 좋겠다 잘됐으면 좋겠다 ,"320,000",Buy,이경신,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=097950&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644710,220000
2025-11-11,헥토이노베이션,214180, Good Good Good Good Good Good 3Q25 Review 실적 Good 스테이블코인 모멘텀 Good ,0,NotRated,권명준,유안타증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=214180&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644709,15920
2025-11-11,진에어,272450, 부진했던 국제선 부진했던 국제선 3Q25 매출액 3 043억원 영업적자 225억원 어려운 업황 지속 예상 ,"11,000",Buy,최지운,유안타증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=272450&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644706,7170
2025-11-11,한전KPS,051600, 무난한 실적 무난한 실적 무난한 실적 ,"58,000",Buy,황성현,유진투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=051600&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644702,52800
2025-11-11,하이브,352820, 불편한 희극 불편한 희극 불편한 희극 ,"400,000",Buy,이현지,유진투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=352820&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644701,296000
2025-11-11,파라다이스,034230, 자주 와서 경험해보면 재밌을텐데 자주 와서 경험해보면 재밌을텐데 자주 와서 경험해보면 재밌을텐데 ,"26,000",Buy,이현지,유진투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=034230&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644700,18400
2025-11-11,클래시스,214150, 3Q25P Review 18개 분기 연속 성장세 3Q25P Review 18개 분기 연속 성장세 3Q25P Review 18개 분기 연속 성장세 ,"75,000",Buy,박종선,유진투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=214150&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644699,56100
2025-11-11,바텍,043150, 3Q25P Review 해외 수출 회복세 지속 3Q25P Review 해외 수출 회복세 지속 3Q25P Review 해외 수출 회복세 지속 ,"31,000",Buy,박종선,유진투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=043150&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644696,20500
2025-11-11,롯데에너지머티리얼즈,020150, 국내 캐파를 AI 회로박으로 전환 국내 캐파를 AI 회로박으로 전환 국내 캐파를 AI 회로박으로 전환 ,"40,000",Buy,한병화,유진투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=020150&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644695,39000
2025-11-11,레이언스,228850, 3Q25P Review VET 산업 부문 회복 중 3Q25P Review VET 산업 부문 회복 중 3Q25P Review VET 산업 부문 회복 중 ,"7,800",Buy,박종선,유진투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=228850&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644694,5410
2025-11-11,두산,000150, 3Q25 Review 신뢰의 도약 3Q25 Review 신뢰의 도약 3Q25 Review 신뢰의 도약 ,"1,370,000",Buy,이주형,유진투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=000150&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644693,923000
2025-11-11,더존비즈온,012510, 3Q25P Review 23분기 만에 분기 최고 OPM 달성 3Q25P Review 23분기 만에 분기 최고 OPM 달성 3Q25P Review 23분기 만에 분기 최고 OPM 달성 ,"117,000",Buy,박종선,유진투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=012510&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644692,94700
2025-11-11,KT나스미디어,089600, 3Q25P Review 신규 수주 효과 기대 3Q25P Review 신규 수주 효과 기대 3Q25P Review 신규 수주 효과 기대 ,"19,000",Buy,박종선,유진투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=089600&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644690,12910
2025-11-11,하이브,352820, 예상보다 큰 초기 투자 비용 예상보다 큰 초기 투자 비용 3Q25 Review 어닝 쇼크 여전히 2026년 실적 기대감 유효 ,"370,000",Buy,김민영,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=352820&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644686,296000
2025-11-11,엠씨넥스,097520, 안정적 실적 기반의 주주가치 제고 안정적 실적 기반의 주주가치 제고 오랜만에 컨센서스 하회 4Q25 영업이익 147억원 20 2 YoY 전망 ,"38,000",Buy,양승수,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=097520&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644680,25500
2025-11-11,두산,000150, CCL 슈퍼사이클의 중심 CCL 슈퍼사이클의 중심 3분기 예고된 부진 그러나 변함없는 업황 흐름 CCL 수요 논의 종료 슈퍼사이클 시작 ,"1,350,000",Buy,양승수,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=000150&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644677,923000
2025-11-11,SK하이닉스,000660, 재평가 여정 Good to Great 1 2 재평가 여정 Good to Great 1 2 Summary 저평가의 딜레마 해소 최적의 환경 조성 ,"910,000",Buy,김선우,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=000660&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644675,571000
2025-11-11,NHN,181710, KCP 효과 KCP 효과 3Q25 Review 자회사의 테슬라 효과 자회사 연동된 주가 추가 상승 위해서는 본연의 매력이 필요 ,"27,000",Hold,이효진,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=181710&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644674,32750
2025-11-11,하이브,352820, 물 들어올 때 노 젓기 위한 873억원 물 들어올 때 노 젓기 위한 873억원 물 들어올 때 노 젓기 위한 873억원 ,"410,000",Buy,박수영,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=352820&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644673,296000
2025-11-11,파라다이스,034230, 3Q 비용이 비용의 CAP이라면 3Q 비용이 비용의 CAP이라면 3Q25 Review 영업이익 395억원 기대치 하회 3Q 비용이 비용의 CAP이라면 ,"28,000",Buy,박수영,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=034230&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644672,18400
2025-11-11,코스맥스,192820, 우려스러운 마진 하락 우려스러운 마진 하락 기대치를 하회한 3분기 우려스러운 마진 하락 ,"220,000",Buy,한유정,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=192820&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644671,167700
2025-11-11,F&F,383220, F F 3Q25 Review 실적 전망치 상향 기대감은 하향 F F 3Q25 Review 실적 전망치 상향 기대감은 하향 3Q25 Review 실적 전망치 상향 다만 디스커버리 중국 기대감은 하향 ,"94,000",Buy,이진협,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=383220&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644669,77700
2025-11-11,삼성SDI,006400, EV 실적부진을상쇄시켜줄ESS의높은성장가능성에주목 EV 실적부진을상쇄시켜줄ESS의높은성장가능성에주목 EV 실적부진을상쇄시켜줄ESS의높은성장가능성에주목 ,"400,000",Buy,정원석,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=006400&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644668,302000
2025-11-11,GS건설,006360, 긴호흡으로정상화구간진입중 긴호흡으로정상화구간진입중 긴호흡으로정상화구간진입중 ,"24,000",Buy,배세호,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=006360&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644667,19110
2025-11-11,대우건설,047040, 아직은기다려야할때 아직은기다려야할때 아직은기다려야할때 ,"3,900",Buy,배세호,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=047040&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644666,3500
2025-11-11,현대건설,000720, 2026년뚜렷해질원전성과 여전히매력적인주가 2026년뚜렷해질원전성과 여전히매력적인주가 2026년뚜렷해질원전성과 여전히매력적인주가 ,"90,000",Buy,배세호,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=000720&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644665,61600
2025-11-11,HDC현대산업개발,294870, 본격화되는이익증가사이클 본격화되는이익증가사이클 본격화되는이익증가사이클 ,"28,000",Buy,배세호,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=294870&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644664,19030
2025-11-11,DL이앤씨,375500, 주택수익성개선세는긍정적이나 플랜트수주필요 주택수익성개선세는긍정적이나 플랜트수주필요 주택수익성개선세는긍정적이나 플랜트수주필요 ,"52,000",Buy,정원석,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=375500&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644663,40050
2025-11-11,삼성E&A,028050, 삼성E A 아쉬웠던것보다더커진수주기대감 삼성E A 아쉬웠던것보다더커진수주기대감 아쉬웠던것보다더커진수주기대감 ,"35,000",Buy,배세호,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=028050&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644662,25700
2025-11-11,하이브,352820, 예상보다 더 부진한 실적 그럼에도 불구하고 예상보다 더 부진한 실적 그럼에도 불구하고 예상보다 더 부진한 실적 그럼에도 불구하고 ,"400,000",Buy,황지원,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=352820&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644658,296000
2025-11-11,롯데에너지머티리얼즈,020150, AI 밸류체인 진입 기판 소재 탈중국 반사수혜 AI 밸류체인 진입 기판 소재 탈중국 반사수혜 AI 밸류체인 진입 기판 소재 탈중국 반사수혜 ,"44,500",매수,박형우,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=020150&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644656,39000
2025-11-11,F&F,383220, F F 중국 성장 견조 F F 중국 성장 견조 중국 성장 견조 ,"90,000",매수,형권훈,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=383220&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644655,77700
2025-11-11,코스맥스,192820, 흔들린 수익성 흔들린 수익성 흔들린 수익성 ,"240,000",매수,형권훈,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=192820&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644654,167700
2025-11-11,클래시스,214150, 이제는 정상화의 시간 feat 브라질 실적 밸류에이션 이제는 정상화의 시간 feat 브라질 실적 밸류에이션 이제는 정상화의 시간 feat 브라질 실적 밸류에이션 ,"65,000",Buy,조은애,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=214150&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644652,56100
2025-11-11,NHN KCP,060250, 4분기 성수기와 내년이 기대되는 호실적 4분기 성수기와 내년이 기대되는 호실적 4분기 성수기와 내년이 기대되는 호실적 ,"20,000",Buy,조은애,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=060250&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644651,16400
2025-11-11,코스맥스,192820, 3Q25 Review 마진 가시성 하락 3Q25 Review 마진 가시성 하락 3Q25 Review 마진 가시성 하락 ,"250,000",Buy,오린아,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=192820&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644650,167700
2025-11-11,KCC,002380, OPM 8 견조한 실적 영업외손익에서 기대 OPM 8 견조한 실적 영업외손익에서 기대 OPM 8 견조한 실적 영업외손익에서 기대 ,"516,000",Buy,정경희,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=002380&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644649,415000
2025-11-10,신세계,004170, 2026년을 보고 베팅할 시점 2026년을 보고 베팅할 시점 3분기 실적 Review 2026년부터 펀더멘탈 개선은 확실 ,"250,000",Buy,남성현,IBK투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=004170&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644646,232500
2025-11-10,롯데에너지머티리얼즈,020150, AI와 ESS로 어플리케이션 다변화 AI와 ESS로 어플리케이션 다변화 25년 3분기 EV는 하락세 25년 4분기 어플리케이션 다변화 ,"32,000",TradingBuy,이현욱,IBK투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=020150&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644644,39000
2025-11-10,금호석유화학,011780, 에너지 내재화 구조로 수익성 방어력 보유 에너지 내재화 구조로 수익성 방어력 보유 올해 3분기 영업이익 높아진 시장 기대치 부합 자체 에너지 보유로 원가 경쟁력과 사업 안정성 동시 확보 ,"160,000",Buy,이동욱,IBK투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=011780&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644642,118200
2025-11-10,TKG휴켐스,069260, NDC 상향 논의로 배출권 장기 가치 상승 전망 NDC 상향 논의로 배출권 장기 가치 상승 전망 올해 3분기 영업이익 시장 기대치 상회 정부의 NDC 목표 강화로 탄소배출권 가격 상승 압력 확대 전망 ,"24,000",Buy,이동욱,IBK투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=069260&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644641,18090
2025-11-10,KT,030200, 불확실성의 시기 불확실성의 시기 3분기 영업이익 시장 기대치를 약 5 상회 ,"62,000",Buy,김태현,IBK투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=030200&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644640,49300
2025-11-10,DL,000210, 비화학 계열이 전사 수익성 개선 견인 비화학 계열이 전사 수익성 개선 견인 올해 3분기 영업이익 시장 기대치 상회 ,"53,000",Buy,이동욱,IBK투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=000210&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644639,39600
2025-11-10,현대위아,011210, 강한 성장 구간 진입 강한 성장 구간 진입 3Q 엔진과 솔루션 매출 기대치 상회 26년 엔진 멕시코 러시아 27년 열관리 매출 본격 증가 ,"68,000",Buy,김성래,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=011210&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644638,55400
2025-11-10,한국타이어앤테크놀로지,161390, 3Q25 Review 마진 확대 구간 진입 3Q25 Review 마진 확대 구간 진입 3Q25 매출액 영업이익 기대치 상회 믹스 개선 효과 긍정적 인플레이션 우려 해소 입증 ,"63,000",Buy,김성래,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=161390&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644636,58200
2025-11-10,코웨이,021240, 3Q25 Review 투자의 결실이 줄줄이 소시지처럼 3Q25 Review 투자의 결실이 줄줄이 소시지처럼 3Q25 Review 줄줄이 맺히는 투자의 결실 ,"140,000",Buy,이진협,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=021240&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644635,87500
2025-11-10,신세계인터내셔날,031430, 3Q25 Review 우려보다 기대 3Q25 Review 우려보다 기대 3Q25 Review 4분기 실적 반등 전망 ,"14,000",Buy,이진협,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=031430&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644632,10380
2025-11-10,신세계,004170, 3Q25 Review Godfather of Luxury Retailer 3Q25 Review Godfather of Luxury Retailer 3Q25 Review 백화점 호조에 더해 리뉴얼 효과 가미될 전망 ,"250,000",Buy,이진협,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=004170&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644631,232500
2025-11-10,HDC,012630, 3Q25 Review 기대감을 실어보자 3Q25 Review 기대감을 실어보자 3Q25 Review 영업이익 당사 추정치 소폭 상회 ,"32,000",Buy,송유림,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=012630&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644630,17200
