작성일,종목명,종목코드,제목,적정가격,현재가격,기대수익률,평가의견,작성자,작성기관,기업정보,첨부파일
2025-09-22,쎄트렉아이,099320, 이제 위성 영상으로 돈을 벌 차례 이제 위성 영상으로 돈을 벌 차례 3Q25 Preview 5개 분기 연속 연결흑자 달성 전망 내년 국내외 신규 수주 반등 전망 ,"90,000",55500,62.16,Buy,배성조,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=099320&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643822
2025-09-22,티엘비,356860, SOCAMM까지 가세 SOCAMM까지 가세 SOCAMM 공급망 전환의 수혜 300억원 단기차입급증가 결정의 의미 ,"49,000",62400,-21.47,Buy,양승수,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=356860&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643820
2025-09-22,LG이노텍,011070, 하나씩 풀리는 매듭 하나씩 풀리는 매듭 하나씩 풀리는 매듭 ,"230,000",231000,-0.43,Buy,고의영,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=011070&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643799
2025-09-19,현대차,005380, CID takeaways 불확실성 해소 필요 CID takeaways 불확실성 해소 필요 실적 가이던스 컨센서스 무색한 상황 관세 불확실성 해소 필요 ,"265,000",259500,2.12,Buy,김준성,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=005380&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643795
2025-09-19,서진시스템,178320, ESS 시장 지각변동 속 적자생존 ESS 시장 지각변동 속 적자생존 ESS 시장 지각변동 속 적자생존 ,"30,000",21800,37.61,Buy,신희철,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=178320&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643784
2025-09-17,LS,006260, 전선 중심의 글로벌 호황과 자사주 가치 부각 전선 중심의 글로벌 호황과 자사주 가치 부각 전선 중심의 글로벌 호황과 자사주 가치 부각 ,"220,000",182200,20.75,매수,최관순,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=006260&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643757
2025-09-17,오리온,271560, 8월 잠정 실적 Review 8월 잠정 실적 Review 8월 잠정 실적 Review ,"150,000",104800,43.13,Buy,박성호,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=271560&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643755
2025-09-17,지역난방공사,071320, 짱짱한 이익 체력에 압도적인 배당 매력 짱짱한 이익 체력에 압도적인 배당 매력 짱짱한 이익 체력에 압도적인 배당 매력 ,"110,000",104000,5.77,Buy,전유진,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=071320&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643752
2025-09-17,SK가스,018670, 동절기 본격 발휘될 수 있는 GPS 연료 경쟁력 동절기 본격 발휘될 수 있는 GPS 연료 경쟁력 동절기 본격 발휘될 수 있는 GPS 연료 경쟁력 ,"300,000",258000,16.28,Buy,전유진,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=018670&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643750
2025-09-16,HD현대,267250, 성장의 과실이 모이는 곳 성장의 과실이 모이는 곳 성장의 과실이 모이는 곳 ,"297,000",203500,45.95,Buy,정경희,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=267250&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643748
2025-09-16,삼성전기,009150, 모든조건이맞추어지고있다 모든조건이맞추어지고있다 모든조건이맞추어지고있다 ,"220,000",217500,1.15,Buy,고의영,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=009150&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643741
2025-09-16,LG디스플레이,034220, 하반기 뚜렷한 실적 회복세 예상 하반기 뚜렷한 실적 회복세 예상 하반기 뚜렷한 실적 회복세 예상 ,"15,000",12150,23.46,Buy,정원석,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=034220&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643739
2025-09-16,대덕전자,353200, 가속화구간진입 가속화구간진입 가속화구간진입 ,"34,000",47350,-28.19,Buy,고의영,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=353200&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643733
2025-09-15,테스,095610, 내년까지 편안한 증익 구간 내년까지 편안한 증익 구간 3분기는 잠시 쉬어가는 분기 4분기 다시 증익 내년까지 편안한 증익 구간 ,"45,000",38200,17.8,Buy,김광진,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=095610&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643731
2025-09-15,한국가스공사,036460, LNG 공급의 시대 두 마리 토끼를 잡는다 LNG 공급의 시대 두 마리 토끼를 잡는다 LNG 공급의 시대 두 마리 토끼를 잡는다 ,0,40250,,nr,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=036460&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643711
2025-09-15,유니셈,036200, 삼성전자 투자가 실적향상으로 이어진다 삼성전자 투자가 실적향상으로 이어진다 삼성전자 투자가 실적향상으로 이어진다 ,0,9270,,nr,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=036200&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643710
2025-09-15,티엘비,356860, ASP 상승으로 수익성 개선 가속화 ASP 상승으로 수익성 개선 가속화 ASP 상승으로 수익성 개선 가속화 ,0,62400,,N/A,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=356860&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643709
2025-09-15,SK하이닉스,000660, 내년 HBM은 둔화되나 레거시 디램 낸드는 양호 내년 HBM은 둔화되나 레거시 디램 낸드는 양호 내년 HBM은 둔화되나 레거시 디램 낸드는 양호 ,"380,000",521000,-27.06,Buy,송명섭,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=000660&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643707
2025-09-12,POSCO홀딩스,005490, 철강 내수 시장부터 회복 기대 철강 내수 시장부터 회복 기대 철강 내수 시장부터 회복 기대 ,"440,000",310500,41.71,Buy,이현수,유안타증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=005490&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643704
2025-09-12,팬오션,028670, 성수기 진입으로 견조한 시황 성수기 진입으로 견조한 시황 성수기 진입으로 견조한 시황 ,"6,000",3750,60.0,Buy,양지환,대신증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=028670&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643698
2025-09-12,서진시스템,178320, NDR 후기 모두가 궁금해하던 근황에 대하여 NDR 후기 모두가 궁금해하던 근황에 대하여 NDR 후기 모두가 궁금해하던 근황에 대하여 ,0,21800,,투자의견없음,나승두,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=178320&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643694
2025-09-12,LS에코에너지,229640, 해저케이블 그리고 희토류 해저케이블 그리고 희토류 해저케이블 그리고 희토류 ,"48,000",34750,38.13,매수,나민식,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=229640&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643691
2025-09-10,파라다이스,034230, 중요한 변곡점 중요한 변곡점 중요한 변곡점 ,"25,000",18090,38.2,매수,나승두,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=034230&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643630
2025-09-10,롯데관광개발,032350, 아직 갈 길 많이 남았습니다 아직 갈 길 많이 남았습니다 아직 갈 길 많이 남았습니다 ,"25,000",21950,13.9,매수,나승두,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=032350&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643627
2025-09-10,LG화학,051910, 3분기 호실적 예상하지만 3분기 호실적 예상하지만 3분기 호실적 예상하지만 ,"250,000",367000,-31.88,Hold,정경희,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=051910&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643625
2025-09-09,LG화학,051910, 글로벌 석화 폐쇄 사이클 수혜를 기대한다 글로벌 석화 폐쇄 사이클 수혜를 기대한다 글로벌 석화 폐쇄 사이클 수혜를 기대한다 ,"500,000",367000,36.24,Buy,"황규원,서석준",유안타증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=051910&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643620
2025-09-09,SK하이닉스,000660, 다시 한번 전고점을 향해 다시 한번 전고점을 향해 다시 한번 전고점을 향해 ,"330,000",521000,-36.66,Buy,류형근,대신증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=000660&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643612
2025-09-08,이수페타시스,007660, 대구 라인 투어 후기 Vippo 장인에서 Sequential 선구자로 대구 라인 투어 후기 Vippo 장인에서 Sequential 선구자로 Sequential과 HDI를 구분해서 보면 드러나는 동사의 진면목 공격적인 증설에도 공급 부족은 지속 중장기적 우상향 흐름 전망 ,"81,000",122100,-33.66,Buy,양승수,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=007660&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643591
2025-09-08,이수페타시스,007660, 세 번째 공장 투어 후기 세 번째 공장 투어 후기 세 번째 공장 투어 후기 ,"79,000",122100,-35.3,매수,"박형우,권민규",SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=007660&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643579
2025-09-08,LG에너지솔루션,373220, 미국 HMGMA 공사중단 영향 미국 HMGMA 공사중단 영향 미국 HMGMA 공사중단 영향 ,"300,000",425500,-29.49,Hold,정경희,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=373220&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643577
2025-09-04,셀트리온,068270, 멀티플 저점 구간 지금이 기회 멀티플 저점 구간 지금이 기회 선제적 관세 대응 정책 수립 투자의견 Buy 적정주가 25만원으로 커버리지 개시 ,"250,000",187400,33.4,Buy,김준영,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=068270&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643541
2025-09-04,삼성전기,009150, 역대 최고 외국인 지분율의 의미 역대 최고 외국인 지분율의 의미 고조되는 MLCC 가격 인상 기대감 ASIC에서 맞이하는 새로운 기회 ,"210,000",217500,-3.45,Buy,양승수,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=009150&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643540
2025-09-04,이오테크닉스,039030, 매력 발산 매력 발산 매력 발산 ,"270,000",248000,8.87,매수,이동주,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=039030&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643534
2025-09-04,유니셈,036200, 모멘텀 재개를 넘어 확장까지 모멘텀 재개를 넘어 확장까지 모멘텀 재개를 넘어 확장까지 ,"11,000",9270,18.66,매수,이동주,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=036200&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643532
2025-09-04,테스,095610, 전방 투자 효과 지속 전방 투자 효과 지속 전방 투자 효과 지속 ,"33,000",38200,-13.61,매수,이동주,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=095610&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643531
2025-09-04,원익IPS,240810, 장비 내 주도주 장비 내 주도주 장비 내 주도주 ,"55,000",56700,-3.0,매수,이동주,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=240810&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643530
2025-09-04,오리온,271560, 다음성장주력지역은미국 다음성장주력지역은미국 다음성장주력지역은미국 ,"170,000",104800,62.21,Buy,이경신,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=271560&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643524
2025-09-04,삼양식품,003230, 고성장과레버리지효과로관세이슈제한 모범적인해답보유 고성장과레버리지효과로관세이슈제한 모범적인해답보유 고성장과레버리지효과로관세이슈제한 모범적인해답보유 ,"1,800,000",1380000,30.43,Buy,이경신,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=003230&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643522
2025-09-04,삼양식품,003230, 고성장과레버리지효과로관세이슈제한 모범적인해답보유 고성장과레버리지효과로관세이슈제한 모범적인해답보유 고성장과레버리지효과로관세이슈제한 모범적인해답보유 ,"1,800,000",1380000,30.43,Buy,이경신,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=003230&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643521
2025-09-04,삼양식품,003230, 고성장과레버리지효과로관세이슈제한 모범적인해답보유 고성장과레버리지효과로관세이슈제한 모범적인해답보유 고성장과레버리지효과로관세이슈제한 모범적인해답보유 ,"1,800,000",1380000,30.43,Buy,이경신,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=003230&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643520
2025-09-03,파라다이스,034230, P City의 8월은 북적북적 P City의 8월은 북적북적 P City 오봉절 손님 모셔오기는 제대로 통했다 10월의 이벤트와 CAPA 증설을 기대 ,"26,000",18090,43.73,Buy,박수영,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=034230&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643505
2025-09-03,쎄트렉아이,099320, 위성활용콘퍼런스를 통해 만난 자회사 SIIS SIA 위성활용콘퍼런스를 통해 만난 자회사 SIIS SIA 위성활용콘퍼런스를 통해 만난 자회사 SIIS SIA ,"63,000",55500,13.51,Buy,최정환,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=099320&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643487
2025-09-03,삼성전자,005930, 이젠HBM4 성공여부가중요 이젠HBM4 성공여부가중요 이젠HBM4 성공여부가중요 ,"85,000",94800,-10.34,Buy,송명섭,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=005930&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643486
2025-09-03,SK하이닉스,000660, 3Q 저점매수 4Q 고점매도전략 3Q 저점매수 4Q 고점매도전략 3Q 저점매수 4Q 고점매도전략 ,"280,000",521000,-46.26,Hold,송명섭,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=000660&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643483
2025-09-02,삼성전기,009150, 피지컬 AI 시대의 방점 피지컬 AI 시대의 방점 피지컬 AI 시대의 방점 ,"220,000",217500,1.15,Buy,고의영,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=009150&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643463
2025-09-02,LG에너지솔루션,373220, 7월 data로 보는 3 4분기 7월 data로 보는 3 4분기 7월 data로 보는 3 4분기 ,"302,000",425500,-29.02,Hold,정경희,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=373220&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643461
2025-09-01,SNT에너지,100840, 미국 투자로 거점 확보 미국 투자로 거점 확보 미국 투자로 거점 확보 ,0,38050,,NotRated,김세련,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=100840&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643443
2025-09-01,지역난방공사,071320, 실적개선 및 배당성향 상향으로 DPS 대폭 증가할 듯 실적개선 및 배당성향 상향으로 DPS 대폭 증가할 듯 실적개선 및 배당성향 상향으로 DPS 대폭 증가할 듯 ,0,104000,,nr,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=071320&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643438
2025-09-01,SNT에너지,100840, 미국 지역 확장성 및 실적개선 가속화 미국 지역 확장성 및 실적개선 가속화 미국 지역 확장성 및 실적개선 가속화 ,0,38050,,nr,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=100840&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643436
2025-08-28,현대모비스,012330, 2025 CEO Investor Day Review 키워드는 미래 핵심제품 2025 CEO Investor Day Review 키워드는 미래 핵심제품 중심 성장 중장기 전략 미래 핵심제품 역량 조기 육성 Non Captive 비중 확대 ,"360,000",296000,21.62,Buy,김성래,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=012330&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643424
2025-08-25,비에이치아이,083650, 원전 BOP 수주확대 가능성 증대될 듯 원전 BOP 수주확대 가능성 증대될 듯 원전 BOP 수주확대 가능성 증대될 듯 ,0,42900,,nr,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=083650&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643353
2025-08-25,두산에너빌리티,034020, 우호적인 환경변화로 원전 수주증가는 지속된다 우호적인 환경변화로 원전 수주증가는 지속된다 우호적인 환경변화로 원전 수주증가는 지속된다 ,0,73100,,nr,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=034020&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643352
2025-08-25,한전기술,052690, 미국 시장 진출 및 해외원전 수주 지속성 부각 미국 시장 진출 및 해외원전 수주 지속성 부각 미국 시장 진출 및 해외원전 수주 지속성 부각 ,0,88900,,nr,"이상헌,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=052690&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643351
2025-08-22,한국타이어앤테크놀로지,161390, 하반기 물량 믹스 개선과 배당 확대 긍정적 유증 참여 규모는 관건 하반기 물량 믹스 개선과 배당 확대 긍정적 유증 참여 규모는 관건 2Q25 매출액 5 4조원 영업이익 3 536억원 OPM 6 6 기록 하반기 믹스 개선 및 테네시 물량 증가 효과 기대 ,"56,000",57900,-3.28,N/A,김성래,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=161390&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643340
2025-08-21,샘씨엔에스,252990, 로드맵 이상 로드맵 이상 2Q25 Review 디램 우상향 낸드 기대보다 양호 2025년 별도 영업이익 130억원 149 6 YoY 전망 ,0,6290,,NotRated,양승수,메리츠증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=252990&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643327
2025-08-20,오리온,271560, 7월 잠정 실적 Comment 7월 잠정 실적 Comment 7월 잠정 실적 Comment ,"140,000",104800,33.59,Buy,김진우,유진투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=271560&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=643308
